,Relevant,MouseMs,LogId,Classes,RssId,Readability,Novelty,PageMs,UserId,Authority,UserLike,UserLikeBinary,ConditionalFreq,MeanConditionalFreq
6400,4.0,16,6215,['usa'],3,1.0,4.0,109735.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6401,5.0,16,6216,['world news'],3,1.0,3.0,297812.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6402,5.0,655,6217,"['world news', 'entertainment']",3,1.0,5.0,5547.0,76,1.0,4,1,0.0033135924468624153,0.057600761662964135
6403,4.0,1376,6218,['fit'],8156,1.0,2.0,8016.0,76,1.0,4,1,0.011107584893684545,0.011107584893684545
6404,5.0,547,6784,['usa'],8221,1.0,5.0,4312.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6405,4.0,830,6785,['fit'],64,1.0,5.0,25689.0,76,1.0,4,1,0.011107584893684545,0.011107584893684545
6406,4.0,1157,6786,['usa'],8272,1.0,4.0,17389.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6407,4.0,1470,6787,['world news'],8272,1.0,4.0,41924.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6408,5.0,1452,6788,"['music news', 'world news', 'entertainment']",8156,1.0,5.0,39187.0,76,1.0,4,1,2.7341606987757157e-05,0.04115095736803131
6409,5.0,814,6789,"['usa', 'music news']",8156,1.0,5.0,7187.0,76,1.0,4,1,0.0007986865684990565,0.05252300856870835
6410,4.0,3968,6790,"['usa', 'entertainment']",8156,1.0,4.0,240453.0,76,1.0,4,1,0.005775118264531639,0.0782291336083783
6411,5.0,2519,6791,"['usa', 'world news']",8156,1.0,5.0,59296.0,76,1.0,4,1,0.0053757749802821105,0.07616629641383688
6412,5.0,1394,6792,"['usa', 'iraq']",8150,1.0,5.0,48078.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6414,4.0,1577,6795,['fashion'],2,1.0,4.0,7453.0,76,1.0,4,1,0.018406854966677245,0.018406854966677245
6415,4.0,1315,6796,['fashion'],17,1.0,4.0,16157.0,76,1.0,4,1,0.018406854966677245,0.018406854966677245
6416,4.0,0,6797,"['usa', 'entertainment', 'fashion']",17,1.0,4.0,296.0,76,1.0,4,1,0.00010630176431064267,0.058288374061144614
6417,5.0,1235,6798,"['retail', 'fashion']",8,1.0,5.0,153813.0,76,1.0,5,1,2.3189142671629713e-05,0.006880733944954128
6418,4.0,1376,6800,"['usa', 'fashion']",8,1.0,4.0,85453.0,76,1.0,4,1,0.0017816854220363567,0.05760076166296414
6419,4.0,517,6801,"['economy', 'fashion']",8174,1.0,4.0,17625.0,76,1.0,4,1,0.0005900007463136787,0.025230085687083466
6420,4.0,0,6802,"['fit', 'economy']",8174,1.0,4.0,796.0,76,1.0,4,1,0.0003560349331203234,0.021580450650587116
6421,4.0,16,6803,['world news'],2,1.0,5.0,138578.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6422,5.0,187,6804,['music news'],2,1.0,5.0,121375.0,76,1.0,4,1,0.008251348778165662,0.008251348778165662
6423,4.0,345,6805,"['usa', 'entertainment']",8,1.0,4.0,1156.0,76,1.0,4,1,0.005775118264531639,0.0782291336083783
6424,4.0,578,6806,"['pitsburgh', 'business', 'entertainment']",2,1.0,4.0,13031.0,76,1.0,4,1,1.1501502368036746e-05,0.03945837300327938
6425,4.0,2203,6816,['familar topic'],501,1.0,4.0,24828.0,76,1.0,4,1,0.04062202475404633,0.04062202475404633
6426,4.0,375,6823,['other'],8202,1.0,4.0,5610.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6427,5.0,1610,7746,"['other', 'world news']",11,1.0,5.0,38875.0,76,1.0,4,1,0.0005287647521588961,0.032529355760076165
6428,5.0,375,7754,['familar topic'],11,1.0,5.0,23984.0,76,1.0,4,1,0.04062202475404633,0.04062202475404633
6429,5.0,1062,7760,['other'],11,1.0,5.0,18938.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6430,5.0,750,7763,['familar topic'],11,1.0,5.0,11937.0,76,1.0,4,1,0.04062202475404633,0.04062202475404633
6431,4.0,688,7771,['familar topic'],11,1.0,4.0,1875.0,76,1.0,4,1,0.04062202475404633,0.04062202475404633
6432,5.0,328,7772,['usa'],11,1.0,4.0,2890.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6433,4.0,1564,7773,['usa'],11,1.0,4.0,7422.0,76,1.0,5,1,0.04259501965923984,0.04259501965923984
6434,4.0,1186,7774,['usa'],11,1.0,4.0,5219.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6435,4.0,1358,7775,['usa'],11,1.0,4.0,4172.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6436,4.0,1158,7776,"['fit', 'usa']",11,1.0,4.0,5063.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6437,4.0,1003,7778,"['fit', 'usa']",8201,1.0,4.0,5094.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6438,4.0,532,7782,['other'],8201,1.0,4.0,4014.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6439,4.0,858,8306,['world news'],11,1.0,4.0,6875.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6440,4.0,610,8318,['usa'],11,1.0,5.0,1158186.0,76,1.0,5,1,0.04259501965923984,0.04259501965923984
6441,4.0,1779,8319,['world news'],11,1.0,4.0,446032.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6442,4.0,1000,8320,['usa'],11,1.0,4.0,189766.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6443,3.0,5389,8321,"['usa', 'other']",11,1.0,5.0,2355109.0,76,1.0,4,1,0.0009215614251912189,0.05315772770549032
6444,3.0,0,8322,"['usa', 'other']",11,1.0,5.0,813.0,76,1.0,4,1,0.0009215614251912189,0.05315772770549032
6445,3.0,438,8323,['other'],11,1.0,4.0,10954.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6446,4.0,1578,8324,['world news'],146,0.0,4.0,6343.0,76,0.0,4,1,0.05553792446842272,0.05553792446842272
6447,4.0,1110,8325,['world news'],8154,1.0,4.0,34187.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6448,4.0,1406,8326,"['fit', 'world news']",8154,1.0,4.0,17625.0,76,1.0,4,1,0.0006168922108520454,0.03332275468105363
6449,5.0,0,8327,['world news'],8201,1.0,5.0,1251.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6450,4.0,626,8330,['world news'],8154,1.0,5.0,34781.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6451,4.0,953,8355,['world news'],8154,1.0,4.0,7203.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6452,5.0,2716,8368,"['world news', 'business']",8154,1.0,5.0,16404.0,76,1.0,4,1,0.0030668355625215974,0.055379244684227225
6453,4.0,2126,8369,['world news'],8201,1.0,5.0,47783.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6454,5.0,1908,8370,['fit'],8154,1.0,4.0,21078.0,76,1.0,4,1,0.011107584893684545,0.011107584893684545
6455,5.0,0,8371,"['entertainment', 'sports']",8201,1.0,3.0,844.0,76,1.0,3,0,0.0017942328230687078,0.04716981132075472
6456,5.0,2015,8372,['world news'],8154,1.0,4.0,6202.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6457,5.0,1485,8373,['other'],8154,1.0,5.0,77031.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6458,4.0,344,8374,"['usa', 'business']",8201,1.0,5.0,364563.0,76,1.0,4,1,0.00534505626610907,0.07600761662964138
6459,4.0,452,8375,['other'],8201,1.0,4.0,4110.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6460,4.0,1247,8638,['usa'],11,1.0,4.0,6250.0,76,0.0,4,1,0.09679466835925103,0.09679466835925103
6461,4.0,797,8639,['usa'],11,1.0,4.0,14078.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6462,4.0,640,8646,['world news'],11,1.0,5.0,33235.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6463,4.0,593,8682,"['usa', 'world news']",11,1.0,5.0,119171.0,76,0.0,4,1,0.0053757749802821105,0.07616629641383688
6464,4.0,765,8683,['usa'],11,1.0,4.0,30719.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6465,4.0,609,8702,['world news'],11,1.0,3.0,1485.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6466,4.0,578,8703,['world news'],8154,1.0,5.0,35109.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6467,4.0,109,8704,['world news'],8154,1.0,5.0,48655.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6468,4.0,47,8705,"['world news', 'entertainment']",8154,1.0,4.0,13329.0,76,1.0,4,1,0.0033135924468624153,0.057600761662964135
6469,4.0,2812,8710,['other'],8154,1.0,5.0,58157.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6470,4.0,609,8711,['world news'],146,1.0,4.0,2891.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6471,5.0,718,8712,['world news'],8154,1.0,4.0,8218.0,76,0.0,4,1,0.05553792446842272,0.05553792446842272
6472,4.0,594,8713,['world news'],8154,1.0,4.0,3562.0,76,0.0,4,1,0.05553792446842272,0.05553792446842272
6473,4.0,594,8714,['world news'],8154,1.0,4.0,4031.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6474,4.0,483,8715,"['usa', 'music news']",8154,1.0,3.0,3828.0,76,1.0,4,1,0.0007986865684990565,0.05252300856870835
6475,4.0,765,8716,['world news'],8181,1.0,4.0,4250.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6476,4.0,906,8717,"['world news', 'sports']",8154,1.0,4.0,4891.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6477,4.0,1359,8718,"['usa', 'entertainment']",8154,1.0,4.0,4437.0,76,1.0,4,1,0.005775118264531639,0.0782291336083783
6478,5.0,470,8719,"['music news', 'business']",8,1.0,5.0,4656.0,76,1.0,4,1,0.0004556441407174945,0.0317359568390987
6479,4.0,516,8720,['music news'],8,1.0,3.0,6093.0,76,1.0,4,1,0.008251348778165662,0.008251348778165662
6480,4.0,625,8721,['world news'],8,1.0,3.0,3733.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6481,4.0,609,8722,['fit'],8154,1.0,4.0,11063.0,76,1.0,4,1,0.011107584893684545,0.011107584893684545
6482,4.0,1862,8723,"['fit', 'usa']",8201,1.0,4.0,5048.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6483,5.0,829,8724,['fit'],8201,1.0,4.0,9782.0,76,1.0,4,1,0.011107584893684545,0.011107584893684545
6484,4.0,31,8725,"['fit', 'usa']",8201,1.0,4.0,60376.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6485,4.0,0,8726,['fit'],8201,1.0,4.0,297.0,76,1.0,4,1,0.011107584893684545,0.011107584893684545
6486,4.0,1046,8727,['usa'],8201,1.0,4.0,5765.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6487,4.0,844,9093,"['fit', 'entertainment']",11,1.0,4.0,5766.0,76,1.0,4,1,0.0006627184893724831,0.03538559187559505
6488,4.0,562,9094,"['fit', 'usa']",11,1.0,3.0,5594.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6489,5.0,483,9095,"['fit', 'usa', 'entertainment']",11,1.0,4.0,41593.0,76,1.0,4,1,6.414761639435333e-05,0.0558552840368137
6490,5.0,580,9096,['world news'],11,1.0,3.0,3610.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6491,4.0,499,9097,"['familar topic', 'usa']",11,1.0,3.0,214079.0,76,1.0,4,1,0.003931995414149201,0.06870834655664868
6492,4.0,0,9098,['world news'],11,1.0,2.0,1672.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6493,4.0,719,9099,['usa'],11,1.0,4.0,22375.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6494,4.0,1000,9100,['other'],11,1.0,5.0,10969.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6495,4.0,1609,9101,['world news'],11,1.0,3.0,14610.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6496,5.0,593,9102,['world news'],8154,1.0,4.0,15735.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6497,4.0,828,9103,['world news'],8154,1.0,3.0,19531.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6498,4.0,1390,9104,"['world news', 'entertainment']",8154,1.0,2.0,47828.0,76,1.0,4,1,0.0033135924468624153,0.057600761662964135
6499,4.0,843,9106,['world news'],8154,1.0,4.0,35656.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6500,4.0,578,9107,"['world news', 'entertainment']",8154,1.0,3.0,19610.0,76,1.0,4,1,0.0033135924468624153,0.057600761662964135
6501,4.0,1831,9108,['world news'],8154,1.0,4.0,45015.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6502,4.0,719,9109,"['world news', 'sports']",8154,1.0,3.0,4937.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6503,4.0,688,9110,"['world news', 'sports']",8154,1.0,4.0,12437.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6504,4.0,515,9111,"['world news', 'business']",8154,1.0,4.0,8984.0,76,1.0,4,1,0.0030668355625215974,0.055379244684227225
6505,5.0,1111,9112,['usa'],8154,1.0,4.0,7062.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6506,4.0,891,9113,"['fit', 'usa', 'music news']",8201,1.0,4.0,16328.0,76,1.0,4,1,8.871478863048866e-06,0.03871786734370041
6507,4.0,827,9115,"['fit', 'usa']",8201,1.0,4.0,25969.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6508,4.0,812,9116,"['retail', 'usa', 'business']",8201,1.0,3.0,22906.0,76,1.0,4,1,3.0533485493482466e-05,0.052575901830106846
6509,4.0,861,9117,"['usa', 'music news']",8197,1.0,4.0,6014.0,76,1.0,4,1,0.0007986865684990565,0.05252300856870835
6510,4.0,578,9118,['usa'],8271,1.0,4.0,9328.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6511,4.0,500,9119,"['retail', 'usa', 'business']",8196,1.0,4.0,5454.0,76,1.0,4,1,3.0533485493482466e-05,0.052575901830106846
6512,4.0,500,9120,"['usa', 'entertainment']",17,1.0,2.0,9469.0,76,1.0,4,1,0.005775118264531639,0.0782291336083783
6513,4.0,468,9123,['world news'],3616,1.0,4.0,77235.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6514,4.0,406,9125,['world news'],8196,1.0,4.0,4140.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6515,4.0,453,9128,['economy'],8154,1.0,4.0,10140.0,76,1.0,4,1,0.032053316407489686,0.032053316407489686
6516,5.0,359,9130,"['usa', 'sports']",8197,1.0,4.0,8141.0,76,1.0,4,1,0.0027032468472275757,0.06236115518882894
6517,4.0,955,9132,['sports'],8208,1.0,4.0,12672.0,76,1.0,4,1,0.027927642018406855,0.027927642018406855
6518,4.0,0,9133,['world news'],8208,1.0,4.0,1218.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6519,4.0,204,9136,['world news'],8154,1.0,2.0,1797.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6520,4.0,1906,18392,['world news'],11,1.0,4.0,6077.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6521,4.0,531,18393,"['fit', 'world news']",11,1.0,4.0,12640.0,76,1.0,4,1,0.0006168922108520454,0.03332275468105363
6522,4.0,1156,18394,['other'],11,1.0,4.0,42297.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6523,4.0,624,18395,['world news'],11,1.0,4.0,7577.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6524,4.0,1283,18396,['usa'],11,1.0,4.0,14938.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6525,4.0,0,18404,"['world news', 'business']",11,1.0,4.0,796.0,76,1.0,4,1,0.0030668355625215974,0.055379244684227225
6526,4.0,751,18406,"['usa', 'iraq']",11,1.0,4.0,25313.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6527,4.0,861,18410,['world news'],8154,1.0,4.0,2848750.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6529,4.0,1061,18412,['world news'],8154,1.0,4.0,37047.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6530,4.0,1457,18413,"['world news', 'sports']",8154,1.0,4.0,29485.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6531,4.0,3207,18414,['world news'],8154,1.0,4.0,375843.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6532,4.0,1358,18415,['usa'],8154,1.0,4.0,11562.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6533,4.0,717,18428,"['fit', 'world news']",11,1.0,4.0,53984.0,76,1.0,4,1,0.0006168922108520454,0.03332275468105363
6534,4.0,831,18430,['world news'],8154,1.0,3.0,11328.0,76,0.0,4,1,0.05553792446842272,0.05553792446842272
6535,4.0,406,18431,"['world news', 'business']",8154,1.0,3.0,19531.0,76,1.0,4,1,0.0030668355625215974,0.055379244684227225
6536,4.0,1015,18432,['world news'],8154,1.0,4.0,18828.0,76,1.0,5,1,0.00655307994757536,0.00655307994757536
6537,4.0,173,18433,['world news'],8154,1.0,3.0,11531.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6538,3.0,312,18434,['other'],8154,1.0,3.0,4000.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6539,2.0,1345,18435,"['world news', 'sports']",146,0.0,3.0,8094.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6540,4.0,406,18436,['usa'],3616,1.0,4.0,6032.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6541,4.0,530,18670,"['usa', 'iraq']",2,1.0,5.0,26828.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6542,4.0,2622,18674,['usa'],2,1.0,4.0,19563.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6543,3.0,782,18676,['usa'],2,1.0,4.0,66422.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6544,1.0,563,18678,['world news'],2,1.0,5.0,59529.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6545,4.0,1892,18679,"['usa', 'iraq', 'world news']",2,1.0,5.0,34562.0,76,1.0,4,1,0.0002388475078513156,0.06558764413413731
6546,4.0,1249,18681,['iraq'],2,1.0,4.0,39890.0,76,1.0,4,1,0.04443033957473818,0.04443033957473818
6547,4.0,516,18683,"['usa', 'iraq']",2,1.0,3.0,37109.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6548,4.0,1124,18684,"['usa', 'iraq']",2,1.0,3.0,9030.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6549,4.0,360,18686,"['usa', 'iraq']",2,1.0,3.0,4235.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6550,4.0,0,18687,['world news'],2,1.0,3.0,999.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6551,4.0,375,18690,['world news'],3,1.0,4.0,288344.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6552,4.0,1782,18692,['world news'],3,1.0,4.0,18110.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6553,4.0,749,18694,"['iraq', 'world news']",3,1.0,3.0,4343.0,76,1.0,4,1,0.0024675688434081817,0.049984132021580446
6554,4.0,62,18696,['world news'],3,1.0,4.0,23844.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6555,4.0,0,18698,"['iraq', 'world news']",3,1.0,2.0,703.0,76,1.0,4,1,0.0024675688434081817,0.049984132021580446
6556,4.0,984,18699,['world news'],3,1.0,4.0,10375.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6557,4.0,984,18700,['usa'],3,1.0,4.0,59280.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6558,3.0,516,18701,"['fit', 'usa']",3616,1.0,4.0,46188.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6559,4.0,611,18703,"['fit', 'world news']",9,1.0,3.0,6532.0,76,1.0,4,1,0.0006168922108520454,0.03332275468105363
6560,4.0,5671,18704,"['fit', 'usa']",9,1.0,4.0,75563.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6561,5.0,407,18705,['fit'],9,1.0,5.0,1171.0,76,1.0,4,1,0.011107584893684545,0.011107584893684545
6562,4.0,297,18706,"['fit', 'usa']",9,1.0,4.0,13405.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6563,4.0,655,18708,['fit'],9,1.0,5.0,18032.0,76,0.0,4,1,0.011107584893684545,0.011107584893684545
6564,5.0,703,18709,['world news'],9,1.0,4.0,13405.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6565,5.0,734,18710,['other'],11,1.0,4.0,34875.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6566,4.0,953,18712,['usa'],11,1.0,4.0,73468.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6567,5.0,156,18713,['usa'],11,1.0,4.0,18313.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6568,4.0,0,18714,['usa'],11,1.0,5.0,781.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6569,4.0,624,18715,"['usa', 'music news', 'entertainment']",12,1.0,3.0,36874.0,76,1.0,4,1,4.7652515035805336e-05,0.054903205331640746
6570,5.0,843,18716,['music news'],8182,1.0,5.0,72953.0,76,1.0,4,1,0.008251348778165662,0.008251348778165662
6571,5.0,9236,18718,"['music news', 'world news']",8271,1.0,4.0,36641.0,76,1.0,4,1,0.00045826278520437664,0.03189463662329419
6572,4.0,344,18720,"['retail', 'world news']",8181,1.0,4.0,952.0,76,1.0,4,1,0.00031725885129533767,0.030625198349730244
6573,4.0,1217,18723,"['usa', 'iraq']",16,1.0,5.0,91501.0,76,0.0,4,1,0.004300619984225688,0.0706125039669946
6574,4.0,672,18726,"['iraq', 'world news']",15,1.0,2.0,28110.0,76,1.0,4,1,0.0024675688434081817,0.049984132021580446
6575,4.0,624,18727,['world news'],3,1.0,1.0,10578.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6576,4.0,203,19890,"['usa', 'iraq']",2,1.0,4.0,2797.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6577,5.0,1563,19891,['world news'],2,1.0,4.0,4984.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6578,4.0,951,19892,['other'],2,1.0,4.0,8578.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6579,4.0,1877,19893,['world news'],2,1.0,4.0,42391.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6580,4.0,625,19894,"['usa', 'sports']",2,1.0,3.0,15953.0,76,1.0,4,1,0.0027032468472275757,0.06236115518882894
6581,4.0,328,19895,"['usa', 'iraq', 'world news']",2,1.0,4.0,1547.0,76,1.0,4,1,0.0002388475078513156,0.06558764413413731
6582,4.0,469,19896,"['usa', 'iraq']",2,1.0,3.0,13532.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6583,4.0,1218,19897,"['usa', 'iraq']",2,1.0,4.0,37735.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6584,4.0,609,19898,"['usa', 'iraq']",2,1.0,3.0,21188.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6585,4.0,329,19899,['world news'],2,1.0,4.0,6390.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6586,4.0,687,19900,"['iraq', 'world news']",8154,1.0,5.0,34563.0,76,1.0,4,1,0.0024675688434081817,0.049984132021580446
6587,4.0,1985,19901,"['world news', 'sports']",8154,1.0,4.0,64734.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6588,3.0,4608,19902,"['world news', 'sports']",8154,1.0,3.0,17953.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6589,4.0,468,19903,"['iraq', 'world news']",5580,1.0,4.0,24859.0,76,1.0,4,1,0.0024675688434081817,0.049984132021580446
6590,4.0,1391,19904,"['usa', 'iraq']",5580,1.0,4.0,10859.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6591,4.0,625,19905,['other'],14,1.0,4.0,55860.0,76,1.0,4,1,0.00952078705172961,0.00952078705172961
6592,3.0,312,19906,"['usa', 'iraq']",10,1.0,5.0,6359.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6593,4.0,812,19907,"['usa', 'business', 'entertainment']",3,1.0,3.0,9141.0,76,1.0,4,1,0.000318905292931928,0.0705596107055961
6594,4.0,297,20010,"['economy', 'business']",2,1.0,5.0,40063.0,76,1.0,4,1,0.0017700022389410363,0.04363694065376071
6595,4.0,1312,20015,['sports'],2,1.0,4.0,25014.0,76,1.0,4,1,0.027927642018406855,0.027927642018406855
6596,4.0,296,20016,['world news'],8154,1.0,4.0,3828.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6597,4.0,499,20017,['world news'],8154,1.0,4.0,20985.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
6598,4.0,626,20019,['usa'],5580,1.0,3.0,11827.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6599,4.0,0,20020,"['usa', 'iraq', 'world news']",2,1.0,4.0,906.0,76,1.0,4,1,0.0002388475078513156,0.06558764413413731
6600,4.0,407,20021,"['usa', 'iraq']",5580,1.0,3.0,12969.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6601,4.0,749,20022,['business'],2,1.0,4.0,9344.0,76,1.0,4,1,0.055220564900031736,0.055220564900031736
6602,4.0,437,20026,['usa'],2,1.0,3.0,28093.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6603,4.0,298,20028,"['usa', 'sports']",2,1.0,4.0,21282.0,76,1.0,4,1,0.0027032468472275757,0.06236115518882894
6604,4.0,0,20029,"['usa', 'iraq']",2,1.0,3.0,672.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6605,4.0,499,20030,['usa'],2,1.0,4.0,12767.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6606,4.0,422,20032,"['fit', 'usa']",2,1.0,5.0,15938.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6607,4.0,640,20033,['usa'],2,1.0,4.0,13203.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6608,4.0,641,20036,['usa'],6,1.0,4.0,15562.0,76,1.0,4,1,0.09679466835925103,0.09679466835925103
6609,4.0,609,20037,"['world news', 'sports']",6,1.0,3.0,5344.0,76,1.0,4,1,0.0015510432729994286,0.041732783243414784
6610,4.0,0,20038,['iraq'],8208,1.0,4.0,515.0,76,1.0,4,1,0.04443033957473818,0.04443033957473818
6611,4.0,251,20039,"['usa', 'iraq']",3,1.0,3.0,6218.0,76,1.0,4,1,0.004300619984225688,0.0706125039669946
6612,4.0,281,20040,"['fit', 'world news']",3,1.0,5.0,12515.0,76,1.0,4,1,0.0006168922108520454,0.03332275468105363
6613,4.0,672,20693,"['economy', 'usa', 'business']",16,1.0,5.0,11234.0,76,1.0,4,1,0.00017132677971342942,0.06135618322225749
6614,5.0,875,20694,"['usa', 'business']",2,1.0,4.0,41313.0,76,1.0,4,1,0.00534505626610907,0.07600761662964138
6615,4.0,548,20695,['music news'],1266,1.0,5.0,60905.0,76,1.0,4,1,0.008251348778165662,0.008251348778165662
6616,4.0,391,20696,"['fit', 'usa']",8287,1.0,4.0,45281.0,76,1.0,4,1,0.001075154996056422,0.05395112662646779
6617,4.0,390,20697,['world news'],8216,1.0,4.0,774469.0,76,1.0,4,1,0.05553792446842272,0.05553792446842272
