,Relevant,MouseMs,LogId,Classes,RssId,Readability,Novelty,PageMs,UserId,Authority,UserLike,UserLikeBinary
5547,3.0,4393,8829,"['default', 'health']",8201,1.0,4.0,134014.0,69,1.0,3,0
5548,3.0,3123,8835,['default'],8201,1.0,3.0,37226.0,69,1.0,3,0
5549,4.0,1284,8839,['entertainment'],8201,1.0,4.0,105643.0,69,1.0,4,1
5550,2.0,14449,8845,['religion'],8154,1.0,3.0,180377.0,69,1.0,4,1
5551,2.0,5009,8848,['default'],8154,1.0,3.0,34194.0,69,1.0,3,0
5552,2.0,3143,8852,['default'],8154,1.0,3.0,69661.0,69,1.0,3,0
5553,1.0,899,8854,['default'],8154,1.0,2.0,18335.0,69,1.0,2,0
5554,2.0,1645,8856,['default'],8154,1.0,2.0,10561.0,69,1.0,2,0
5555,1.0,10994,8873,['default'],8154,1.0,2.0,115853.0,69,1.0,2,0
5556,4.0,17799,8875,['default'],8154,1.0,3.0,152676.0,69,1.0,4,1
5557,2.0,10993,8881,['default'],8154,1.0,2.0,76186.0,69,1.0,2,0
5558,3.0,7580,8887,['default'],8154,1.0,2.0,48561.0,69,1.0,3,0
5559,2.0,8127,8889,['technology'],8154,1.0,3.0,66736.0,69,1.0,3,0
5560,4.0,2310,9356,"['health', 'technology']",11,1.0,3.0,44594.0,69,1.0,4,1
5561,4.0,1015,9359,['technology'],11,1.0,4.0,110844.0,69,1.0,4,1
5562,3.0,5996,9360,['history'],11,1.0,2.0,49352.0,69,1.0,3,0
5563,2.0,12124,9365,['default'],11,1.0,3.0,149185.0,69,1.0,3,0
5564,1.0,2591,9366,['space'],11,1.0,3.0,30109.0,69,1.0,3,0
5565,3.0,25593,9367,['space'],11,1.0,4.0,176766.0,69,1.0,3,0
5566,2.0,5436,9368,['default'],11,1.0,3.0,59099.0,69,1.0,2,0
5567,1.0,3372,9369,['default'],207,1.0,1.0,23811.0,69,0.0,1,0
5568,2.0,1229,9370,['default'],8208,1.0,2.0,19436.0,69,1.0,2,0
5569,2.0,10262,9373,['default'],3616,1.0,2.0,56755.0,69,1.0,2,0
5570,2.0,1920,9377,['default'],3616,1.0,4.0,154724.0,69,1.0,4,1
5571,3.0,6460,9379,['default'],3616,1.0,5.0,160382.0,69,1.0,5,1
5572,3.0,166,9381,['food'],8202,1.0,2.0,89425.0,69,1.0,3,0
5573,2.0,13605,9384,['default'],8202,1.0,2.0,165653.0,69,1.0,5,1
5574,4.0,0,9386,['default'],8202,1.0,4.0,468.0,69,1.0,4,1
5575,2.0,3748,9387,['default'],8153,1.0,3.0,36601.0,69,1.0,3,0
5576,2.0,7775,9388,['entertainment'],8153,1.0,3.0,69264.0,69,1.0,4,1
5577,2.0,767,9391,['default'],8195,1.0,3.0,155179.0,69,1.0,4,1
5578,2.0,5449,9392,['default'],8195,1.0,2.0,43322.0,69,1.0,2,0
5579,2.0,0,9394,['design'],8195,1.0,3.0,908.0,69,1.0,3,0
5580,4.0,769,9396,['entertainment'],8195,1.0,4.0,118408.0,69,1.0,4,1
5581,2.0,7961,9399,['entertainment'],8195,1.0,1.0,128791.0,69,1.0,4,1
5582,1.0,5759,9401,['entertainment'],8203,1.0,1.0,69584.0,69,1.0,2,0
5583,2.0,1651,9402,['entertainment'],8195,1.0,2.0,23451.0,69,1.0,2,0
5584,3.0,2111,9403,"['default', 'entertainment']",8203,1.0,4.0,155653.0,69,1.0,4,1
5585,2.0,12440,9405,['default'],8203,1.0,2.0,141078.0,69,1.0,2,0
5586,2.0,1088,18568,['space'],11,1.0,4.0,27729.0,69,1.0,4,1
5587,3.0,1884,18577,"['earth', 'food']",11,1.0,5.0,202002.0,69,1.0,4,1
5588,3.0,9468,18582,['earth'],11,1.0,5.0,147226.0,69,1.0,5,1
5589,4.0,3799,18584,['health'],11,1.0,2.0,43335.0,69,1.0,3,0
5590,4.0,0,18586,['earth'],11,1.0,3.0,352.0,69,1.0,4,1
5591,2.0,18316,18588,['earth'],11,1.0,3.0,90408.0,69,1.0,3,0
5592,3.0,9607,18590,['default'],11,1.0,4.0,135074.0,69,1.0,4,1
5593,2.0,15747,18591,['default'],8154,1.0,3.0,140429.0,69,1.0,2,0
5594,2.0,28887,18592,['default'],8154,1.0,3.0,110813.0,69,1.0,3,0
5595,2.0,2667,18593,['default'],8154,1.0,1.0,21541.0,69,1.0,2,0
5596,2.0,3913,18595,['default'],8154,1.0,3.0,37330.0,69,1.0,2,0
5597,3.0,18640,18598,['default'],8154,1.0,3.0,110398.0,69,1.0,2,0
5598,2.0,8887,18599,['default'],8154,1.0,2.0,103535.0,69,1.0,4,1
5599,2.0,5688,18600,['default'],8154,1.0,4.0,111310.0,69,1.0,3,0
5600,2.0,15234,18601,['default'],8154,1.0,4.0,149320.0,69,1.0,2,0
5601,2.0,1598,18602,['justice'],8154,1.0,3.0,21450.0,69,1.0,3,0
5602,2.0,7112,18603,"['default', 'earth']",8154,1.0,4.0,62033.0,69,1.0,3,0
5603,2.0,1409,18604,['default'],8154,1.0,2.0,28857.0,69,1.0,3,0
5604,2.0,2281,18606,['default'],8154,1.0,3.0,51501.0,69,1.0,4,1
5605,1.0,5178,18608,['default'],8154,1.0,2.0,102446.0,69,1.0,1,0
5606,3.0,15046,18609,['default'],8154,1.0,4.0,181428.0,69,1.0,5,1
5607,1.0,812,18610,['justice'],8154,1.0,3.0,20754.0,69,1.0,2,0
5608,2.0,3153,18611,['default'],8154,1.0,3.0,37006.0,69,1.0,3,0
5609,2.0,2059,18612,['jobs'],8154,1.0,3.0,49405.0,69,1.0,3,0
5610,3.0,7337,18613,['default'],8154,1.0,3.0,72454.0,69,1.0,3,0
5611,2.0,7082,18614,['default'],8154,1.0,3.0,51832.0,69,1.0,2,0
5612,1.0,1932,18615,['default'],8154,1.0,2.0,7734.0,69,1.0,2,0
5613,2.0,8339,18617,['default'],8154,1.0,4.0,106020.0,69,1.0,4,1
5614,3.0,253,18618,['default'],8154,1.0,3.0,40408.0,69,1.0,3,0
5615,2.0,2166,18619,['default'],8154,1.0,3.0,62769.0,69,1.0,3,0
5616,2.0,4590,18620,['entertainment'],8154,1.0,3.0,35375.0,69,1.0,2,0
5617,1.0,1980,18621,['default'],8154,1.0,2.0,40968.0,69,1.0,2,0
5618,2.0,2073,18622,['default'],8154,1.0,3.0,26350.0,69,1.0,2,0
5619,2.0,176,18623,['default'],8154,1.0,3.0,11839.0,69,1.0,2,0
5620,1.0,1310,18625,['default'],8154,0.0,1.0,6308.0,69,1.0,1,0
5621,1.0,1911,18627,['default'],8154,1.0,2.0,14754.0,69,1.0,2,0
5622,2.0,1872,18628,['default'],8154,1.0,3.0,35240.0,69,1.0,4,1
5623,1.0,2557,18629,['default'],8154,1.0,2.0,11089.0,69,1.0,2,0
5624,1.0,6129,18630,"['default', 'justice']",8154,1.0,4.0,114059.0,69,1.0,2,0
5625,3.0,9208,19796,['iraq'],2,1.0,3.0,142533.0,69,1.0,4,1
5626,3.0,9357,19797,['gay marriages'],2,1.0,4.0,198037.0,69,1.0,3,0
5627,3.0,5653,19798,['health'],2,1.0,2.0,106948.0,69,1.0,3,0
5628,2.0,0,19799,"['default', 'difficult to understand']",2,1.0,2.0,398.0,69,1.0,3,0
5629,1.0,151,19800,['default'],2,0.0,1.0,11236.0,69,1.0,1,0
5630,3.0,4059,19801,['default'],2,1.0,2.0,219587.0,69,1.0,3,0
5631,2.0,8109,19802,['default'],2,1.0,3.0,93899.0,69,1.0,4,1
5632,2.0,1107,19803,"['bush', 'elections']",2,1.0,4.0,29538.0,69,1.0,4,1
5633,4.0,10619,19804,['default'],2,1.0,3.0,95490.0,69,1.0,4,1
5634,2.0,643,19805,['iraq'],2,1.0,4.0,30533.0,69,1.0,3,0
5635,3.0,5296,19806,['default'],2,1.0,1.0,103391.0,69,1.0,2,0
5636,4.0,9093,19807,"['default', 'history', 'justice']",2,1.0,2.0,204958.0,69,1.0,5,1
5637,2.0,0,19808,['default'],2,1.0,4.0,751.0,69,1.0,4,1
5638,3.0,13239,19809,['entertainment'],2,1.0,5.0,288800.0,69,1.0,4,1
5639,4.0,7363,19810,"['default', 'food']",2,1.0,3.0,103056.0,69,1.0,5,1
5640,4.0,6442,19811,['default'],2,1.0,4.0,89782.0,69,1.0,4,1
5641,2.0,688,19812,['default'],3,1.0,4.0,78947.0,69,1.0,2,0
5642,2.0,0,19813,['entertainment'],3,1.0,4.0,160.0,69,1.0,4,1
5643,2.0,4067,19814,['default'],8,1.0,3.0,66900.0,69,1.0,4,1
5644,2.0,47,19815,['entertainment'],8,1.0,3.0,642.0,69,1.0,2,0
5645,1.0,1,19816,['default'],8,1.0,3.0,16179.0,69,1.0,2,0
5646,2.0,6974,19817,['entertainment'],8,1.0,3.0,83962.0,69,1.0,3,0
5647,2.0,0,19818,['entertainment'],8,1.0,3.0,212.0,69,1.0,3,0
5648,3.0,413,19819,['entertainment'],8,1.0,2.0,65450.0,69,1.0,3,0
5649,2.0,768,19820,['default'],8,1.0,3.0,20817.0,69,1.0,2,0
5650,3.0,1921,19821,"['default', 'entertainment']",8,1.0,3.0,39932.0,69,1.0,3,0
5651,2.0,548,19822,['iraq'],8,1.0,2.0,13371.0,69,1.0,2,0
5653,2.0,4048,20143,"['default', 'earth']",2,1.0,1.0,95738.0,69,1.0,2,0
5654,2.0,3039,20145,['earth'],8150,1.0,4.0,67902.0,69,1.0,4,1
5655,2.0,1419,20146,"['entertainment', 'design', 'technology']",8154,1.0,4.0,21503.0,69,1.0,3,0
5656,4.0,5122,20148,['technology'],8287,1.0,3.0,96473.0,69,1.0,4,1
5657,1.0,317,20149,['entertainment'],8175,1.0,3.0,6380.0,69,1.0,2,0
5658,4.0,0,20150,['entertainment'],8181,1.0,4.0,631.0,69,1.0,5,1
5659,4.0,3458,20151,['history'],8172,1.0,3.0,78538.0,69,1.0,3,0
5660,3.0,659,20153,['entertainment'],2,1.0,1.0,3827.0,69,1.0,3,0
5661,2.0,1084,20155,['entertainment'],501,1.0,2.0,23546.0,69,1.0,2,0
5662,2.0,3822,20156,['entertainment'],501,1.0,1.0,112041.0,69,0.0,3,0
5663,1.0,11879,20157,['history'],194,1.0,1.0,137331.0,69,1.0,3,0
5664,4.0,1558,20161,['history'],1266,1.0,2.0,353857.0,69,1.0,1,0
5665,2.0,6487,20162,"['default', 'earth']",13,1.0,4.0,54661.0,69,1.0,3,0
5666,2.0,464,20163,"['earth', 'food']",10,1.0,1.0,1832.0,69,1.0,3,0
5667,2.0,414,20164,['technology'],11,1.0,1.0,3966.0,69,1.0,4,1
5668,2.0,5397,20166,['default'],8178,1.0,5.0,79533.0,69,1.0,3,0
5669,1.0,865,20167,['default'],10,1.0,1.0,9309.0,69,1.0,2,0
5670,3.0,2120,20170,['default'],8154,1.0,4.0,19628.0,69,1.0,3,0
5671,1.0,403,20171,"['default', 'entertainment']",306,0.0,1.0,2864.0,69,0.0,1,0
5672,1.0,1377,20174,"['default', 'health']",8181,1.0,3.0,12576.0,69,1.0,2,0
5673,3.0,4533,20178,['bush'],8201,1.0,4.0,74128.0,69,1.0,3,0
5674,2.0,1924,20180,['default'],8150,1.0,2.0,16224.0,69,1.0,3,0
5675,2.0,8382,20187,"['history', 'justice']",8157,1.0,4.0,167393.0,69,1.0,4,1
5676,2.0,642,20190,"['familar topic', 'iraq']",5580,1.0,1.0,16832.0,69,1.0,2,0
5677,2.0,5125,20197,"['bush', 'elections']",8186,1.0,1.0,144165.0,69,1.0,3,0
5678,3.0,931,20198,['default'],8186,1.0,1.0,3304.0,69,1.0,2,0
5679,1.0,48801,20209,['design'],8197,1.0,3.0,185900.0,69,1.0,3,0
5680,2.0,1042,20214,['space'],17,1.0,2.0,175991.0,69,1.0,3,0
5681,2.0,284,20215,['food'],11,1.0,2.0,947.0,69,1.0,3,0
5682,1.0,3695,20217,['entertainment'],263,1.0,1.0,54689.0,69,0.0,2,0
5683,2.0,2101,20218,['health'],8283,1.0,3.0,45530.0,69,1.0,3,0
5684,3.0,0,20219,['default'],8201,1.0,1.0,847.0,69,1.0,3,0
5685,3.0,80,20221,['iraq'],16,1.0,3.0,4924.0,69,1.0,3,0
5686,3.0,2373,20225,"['familar topic', 'history']",8187,1.0,4.0,35892.0,69,1.0,3,0
5687,2.0,1888,20226,['bush'],8207,1.0,1.0,18042.0,69,1.0,4,1
5688,2.0,2180,20227,['default'],8204,1.0,3.0,41224.0,69,1.0,4,1
5689,1.0,2701,20228,['default'],8202,1.0,4.0,26848.0,69,1.0,3,0
5690,1.0,529,20229,"['bush', 'elections']",8208,1.0,2.0,6033.0,69,1.0,1,0
5691,4.0,762,20230,['default'],2,1.0,1.0,29094.0,69,1.0,4,1
5692,1.0,1132,20231,['default'],10,1.0,2.0,12068.0,69,1.0,3,0
5693,1.0,0,20234,['funny stories'],10,1.0,3.0,1326.0,69,1.0,4,1
5694,2.0,758,20236,['default'],10,1.0,4.0,42677.0,69,1.0,4,1
5695,1.0,1349,20237,['default'],10,1.0,2.0,11513.0,69,1.0,2,0
5696,2.0,1829,20238,['religion'],10,1.0,3.0,5926.0,69,1.0,2,0
5697,3.0,4403,20239,"['bush', 'iraq']",10,1.0,4.0,49429.0,69,1.0,3,0
5698,3.0,2308,20516,"['earth', 'history']",2,1.0,2.0,58737.0,69,1.0,4,1
5699,2.0,358,20517,['health'],8207,1.0,1.0,8893.0,69,1.0,3,0
5700,4.0,2431,20519,['default'],2,1.0,4.0,110630.0,69,1.0,4,1
5701,2.0,1799,20520,"['familar topic', 'iraq']",2,1.0,2.0,38143.0,69,1.0,2,0
5702,2.0,5001,20521,['default'],2,1.0,2.0,73901.0,69,1.0,3,0
5703,3.0,0,20522,"['familar topic', 'iraq']",3,1.0,4.0,104383.0,69,1.0,4,1
5704,2.0,1529,20523,['default'],3,1.0,2.0,57701.0,69,1.0,3,0
5705,2.0,8543,20524,"['familar topic', 'entertainment']",9,1.0,3.0,69242.0,69,1.0,4,1
5706,2.0,1842,20525,['space'],8287,1.0,1.0,9170.0,69,1.0,3,0
5707,2.0,0,20526,['earth'],11,1.0,2.0,202.0,69,1.0,3,0
5708,2.0,7161,20527,"['familar topic', 'technology']",8207,1.0,4.0,108182.0,69,1.0,4,1
5709,3.0,0,20528,['entertainment'],8178,1.0,1.0,779.0,69,1.0,2,0
5710,2.0,952,20529,"['default', 'technology']",8181,1.0,4.0,29916.0,69,1.0,3,0
5711,3.0,8279,20530,['earth'],16,1.0,4.0,105433.0,69,1.0,2,0
5712,1.0,2161,20531,['food'],8207,1.0,3.0,22843.0,69,1.0,3,0
5713,3.0,10131,20532,['entertainment'],8210,1.0,4.0,81010.0,69,1.0,4,1
5714,2.0,5936,20533,['default'],8283,1.0,3.0,77252.0,69,1.0,4,1
5715,1.0,2088,20534,['entertainment'],8197,1.0,4.0,39650.0,69,1.0,2,0
5716,4.0,5283,20537,['religion'],8203,1.0,3.0,228510.0,69,1.0,5,1
5717,5.0,9443,20539,['history'],364,1.0,3.0,100886.0,69,0.0,5,1
5718,1.0,0,20540,['health'],10,1.0,3.0,284.0,69,1.0,2,0
5719,2.0,13919,20541,['earth'],8201,1.0,3.0,116981.0,69,1.0,3,0
5720,2.0,0,20542,['space'],8207,1.0,1.0,1749.0,69,1.0,2,0
5721,2.0,1528,20543,['entertainment'],8207,1.0,3.0,24362.0,69,1.0,3,0
5722,2.0,12817,20544,['default'],8,1.0,2.0,85791.0,69,1.0,3,0
5723,3.0,3685,20545,"['familar topic', 'entertainment']",15,1.0,4.0,48756.0,69,1.0,3,0
5724,1.0,2455,20546,['default'],5,1.0,1.0,17011.0,69,1.0,3,0
5725,3.0,1296,20547,['default'],8181,1.0,4.0,27177.0,69,1.0,4,1
5726,1.0,9095,20548,"['default', 'history']",8154,1.0,4.0,42534.0,69,1.0,2,0
5727,4.0,12593,20549,['default'],8156,1.0,4.0,46209.0,69,1.0,4,1
5728,2.0,833,20550,"['religion', 'writing']",8259,0.0,1.0,6958.0,69,0.0,1,0
5729,4.0,3076,20551,['default'],200,1.0,4.0,204471.0,69,1.0,3,0
5730,2.0,1087,20552,"['default', 'unusual']",10,1.0,3.0,16412.0,69,1.0,3,0
5731,3.0,4796,20553,"['default', 'unusual']",10,1.0,4.0,35824.0,69,1.0,4,1
5732,1.0,891,20554,['unusual'],10,1.0,1.0,2109.0,69,1.0,3,0
5733,1.0,3258,20555,['default'],10,1.0,5.0,24667.0,69,1.0,4,1
5734,1.0,2349,20556,['default'],10,1.0,5.0,34070.0,69,1.0,3,0
5735,1.0,1836,20557,['unusual'],10,1.0,4.0,12777.0,69,1.0,2,0
5736,1.0,6023,20558,"['default', 'unusual']",10,1.0,5.0,91827.0,69,1.0,5,1
5737,1.0,657,20752,"['default', 'unusual']",10,1.0,5.0,22560.0,69,1.0,4,1
5738,1.0,2202,20754,['default'],10,1.0,5.0,24395.0,69,1.0,5,1
5739,1.0,2696,20755,['default'],450,1.0,3.0,48814.0,69,0.0,2,0
5740,1.0,1666,20757,"['default', 'writing']",5580,1.0,3.0,58432.0,69,1.0,2,0
5741,3.0,3703,20759,['technology'],8259,1.0,4.0,159563.0,69,1.0,5,1
5742,4.0,6881,20760,"['entertainment', 'technology']",1266,1.0,3.0,144284.0,69,1.0,3,0
5743,3.0,16897,20762,['default'],8287,1.0,3.0,202533.0,69,1.0,4,1
5744,1.0,1497,20764,['entertainment'],8190,1.0,1.0,16441.0,69,0.0,1,0
5745,1.0,9397,20766,"['default', 'iraq']",8287,1.0,3.0,69697.0,69,0.0,2,0
5746,1.0,3948,20767,"['default', 'entertainment']",15,1.0,3.0,50164.0,69,1.0,2,0
5747,1.0,0,20768,['default'],15,1.0,3.0,164.0,69,1.0,2,0
5748,1.0,17301,20769,['default'],15,1.0,3.0,144627.0,69,1.0,2,0
5749,3.0,5179,20770,['health'],16,1.0,4.0,47772.0,69,1.0,3,0
5750,3.0,6744,20771,"['default', 'entertainment']",11,1.0,4.0,74251.0,69,1.0,3,0
5751,1.0,3950,20772,"['familar topic', 'iraq']",8156,1.0,2.0,39515.0,69,1.0,2,0
5752,2.0,388,20773,['default'],14,1.0,1.0,843.0,69,1.0,2,0
5753,1.0,5430,20774,['health'],10,1.0,4.0,20536.0,69,1.0,4,1
5754,5.0,5459,20775,['default'],8216,1.0,4.0,47561.0,69,1.0,3,0
5755,2.0,12454,20776,['cubs'],6,1.0,2.0,156498.0,69,1.0,2,0
5756,3.0,0,20777,['design'],7,1.0,2.0,279.0,69,1.0,3,0
5757,2.0,3573,20778,['entertainment'],8,1.0,3.0,33882.0,69,1.0,4,1
5758,2.0,206,20779,['default'],8,1.0,1.0,6287.0,69,1.0,2,0
5759,2.0,2128,20781,['entertainment'],8,1.0,2.0,44746.0,69,1.0,2,0
5760,2.0,0,20784,['default'],8,1.0,3.0,936.0,69,1.0,4,1
5761,1.0,2210,20788,['entertainment'],8,1.0,4.0,44067.0,69,1.0,2,0
5762,3.0,5507,20790,['default'],8,1.0,2.0,45701.0,69,1.0,4,1
5763,3.0,7606,20792,['politics'],8,1.0,2.0,109663.0,69,1.0,2,0
5765,3.0,4200,1974,['default'],6,1.0,3.0,88999.0,73,1.0,5,1
5768,2.0,1217,1978,['difficult to understand'],10,1.0,5.0,32876.0,73,1.0,5,1
5770,1.0,3639,1984,['politics'],9,0.0,2.0,68327.0,73,1.0,1,0
5771,4.0,1094,2258,['politics'],3,1.0,5.0,4500.0,73,0.0,4,1
5772,4.0,987,2263,['default'],3,1.0,4.0,6453.0,73,1.0,4,1
5773,5.0,2673,2265,['entertainment'],4,1.0,3.0,8250.0,73,1.0,4,1
5774,4.0,2577,2266,['entertainment'],5,1.0,5.0,17203.0,73,1.0,5,1
5775,3.0,3271,2268,['entertainment'],8,1.0,4.0,51594.0,73,1.0,4,1
5776,4.0,3769,2271,['default'],8,1.0,5.0,17109.0,73,1.0,5,1
5777,4.0,2967,2272,['default'],3,1.0,5.0,16610.0,73,1.0,5,1
5778,5.0,658,2273,['politics'],4,0.0,4.0,78922.0,73,1.0,4,1
5779,5.0,3343,2277,['politics'],12,1.0,5.0,12436.0,73,1.0,5,1
5780,5.0,470,2343,['familar topic'],12,1.0,5.0,144375.0,73,1.0,5,1
5781,3.0,1031,2345,['politics'],6,1.0,4.0,575625.0,73,1.0,4,1
5782,5.0,1983,2348,['entertainment'],6,1.0,4.0,142157.0,73,1.0,5,1
5783,1.0,8593,2350,['entertainment'],13,1.0,4.0,117248.0,73,1.0,3,0
5784,4.0,6337,2358,['health'],13,1.0,2.0,111032.0,73,1.0,5,1
5785,5.0,6388,2361,['health'],13,1.0,3.0,185391.0,73,1.0,5,1
5786,3.0,4617,2362,['difficult to understand'],2,0.0,5.0,189157.0,73,1.0,4,1
5787,4.0,4249,2365,['default'],3,1.0,5.0,139172.0,73,1.0,4,1
5788,5.0,219,2370,['strange topics'],6,1.0,5.0,104531.0,73,1.0,4,1
5789,1.0,2265,2469,['new york region'],10,1.0,4.0,216656.0,73,1.0,2,0
5791,3.0,701,2473,['new york region'],10,1.0,5.0,40906.0,73,1.0,4,1
5792,4.0,1359,2474,['fashion'],10,1.0,1.0,3828.0,73,1.0,4,1
5793,2.0,2551,2475,['oped'],17,1.0,5.0,43999.0,73,1.0,3,0
5794,5.0,13964,2479,['oped'],12,1.0,5.0,133265.0,73,1.0,5,1
5795,5.0,3828,2494,['health'],12,0.0,5.0,274047.0,73,1.0,5,1
5796,5.0,4026,2504,['fashion'],13,1.0,5.0,188516.0,73,1.0,5,1
5797,5.0,5645,2514,['fashion'],14,1.0,5.0,252251.0,73,1.0,5,1
5798,4.0,13405,2524,['fashion'],17,1.0,5.0,166016.0,73,1.0,5,1
5799,4.0,5411,2529,['education'],8,1.0,5.0,130936.0,73,1.0,5,1
5801,5.0,8940,2534,['education'],8154,1.0,5.0,72000.0,73,1.0,5,1
5802,5.0,2596,2539,['education'],11,1.0,5.0,31641.0,73,1.0,4,1
5803,5.0,10130,2542,['entertainment'],361,1.0,5.0,72641.0,73,0.0,4,1
5804,5.0,924,2550,['business'],8,1.0,5.0,46156.0,73,1.0,5,1
5805,4.0,4376,2554,['entertainment'],4,1.0,5.0,33391.0,73,1.0,4,1
5806,5.0,10551,2561,['health'],8,1.0,5.0,215844.0,73,1.0,5,1
5807,4.0,10854,2565,['politics'],9,1.0,5.0,113688.0,73,1.0,4,1
5808,5.0,8455,2569,['international'],10,1.0,5.0,35563.0,73,1.0,3,0
5809,5.0,9705,2574,['strange topics'],11,1.0,5.0,43548.0,73,1.0,5,1
5810,2.0,1903,3017,['strange topics'],2,0.0,5.0,21454.0,73,0.0,3,0
5811,4.0,345,3026,['health'],8,0.0,5.0,174329.0,73,0.0,5,1
5812,5.0,7884,3029,['international'],9,1.0,5.0,163485.0,73,1.0,4,1
5814,5.0,5349,3046,['default'],11,1.0,5.0,676296.0,73,1.0,5,1
5815,5.0,6978,3049,['politics'],11,1.0,5.0,189485.0,73,1.0,5,1
5816,5.0,10583,3056,['default'],12,1.0,5.0,339892.0,73,1.0,5,1
5817,4.0,6443,3066,['default'],13,1.0,5.0,384859.0,73,1.0,5,1
5818,5.0,3109,3072,['religion'],15,1.0,5.0,304360.0,73,1.0,5,1
5819,5.0,828,3252,['default'],3,1.0,5.0,108734.0,73,1.0,5,1
5820,4.0,1402,3253,['international'],4,1.0,5.0,418859.0,73,1.0,4,1
5821,5.0,1125,3254,['international'],3,1.0,5.0,125546.0,73,1.0,5,1
5822,5.0,765,3255,['entertainment'],3,1.0,5.0,51607.0,73,1.0,4,1
5823,4.0,156,3256,['food'],335,1.0,4.0,29985.0,73,0.0,3,0
5824,4.0,6844,3257,['society'],4,1.0,5.0,158797.0,73,1.0,4,1
5825,5.0,750,3258,['politics'],13,1.0,5.0,611143.0,73,1.0,5,1
5826,5.0,1376,3259,['food'],6,1.0,5.0,316922.0,73,1.0,5,1
5828,4.0,2629,3261,['society'],8154,1.0,5.0,92374.0,73,1.0,4,1
5829,4.0,11563,3262,['food'],205,1.0,5.0,49031.0,73,1.0,2,0
5831,3.0,4169,3264,['health'],392,1.0,4.0,40375.0,73,0.0,2,0
5832,4.0,187,3265,['art'],9,1.0,5.0,36531.0,73,1.0,4,1
5833,5.0,2977,3532,['food'],3,1.0,5.0,60906.0,73,1.0,5,1
5834,5.0,16299,3533,['business'],3,1.0,5.0,424141.0,73,1.0,5,1
5835,5.0,6421,3534,['history'],4,1.0,5.0,373812.0,73,1.0,5,1
5836,5.0,4109,3535,['society'],5,1.0,5.0,52733.0,73,1.0,5,1
5837,5.0,8331,3536,['entertainment'],8,1.0,5.0,121312.0,73,1.0,5,1
5838,5.0,1438,3537,['politics'],10,1.0,5.0,203500.0,73,1.0,5,1
5839,5.0,3157,3538,['business'],12,1.0,5.0,96734.0,73,1.0,5,1
5840,5.0,0,3539,['oped'],8153,1.0,5.0,92516.0,73,1.0,5,1
5841,5.0,3299,3540,['politics'],12,1.0,5.0,76141.0,73,1.0,5,1
5842,5.0,3925,3543,['oped'],12,1.0,5.0,199142.0,73,1.0,5,1
5843,5.0,3049,3545,['oped'],12,1.0,5.0,213984.0,73,1.0,5,1
5844,5.0,7475,3546,['oped'],12,1.0,5.0,72125.0,73,1.0,5,1
5845,5.0,2173,3547,['oped'],12,1.0,5.0,123078.0,73,1.0,5,1
5846,4.0,3822,3548,['oped'],12,1.0,5.0,185342.0,73,1.0,4,1
5847,5.0,1862,3549,['entertainment'],12,1.0,5.0,83609.0,73,1.0,5,1
5848,4.0,1485,3962,['entertainment'],306,1.0,5.0,57828.0,73,0.0,4,1
5849,4.0,1969,3963,['international'],5,1.0,5.0,687983.0,73,1.0,5,1
5850,5.0,3675,3964,['strange topics'],3,1.0,5.0,101842.0,73,1.0,5,1
5851,3.0,1140,3965,['entertainment'],306,0.0,4.0,22516.0,73,0.0,3,0
5852,3.0,2501,3966,['food'],47,1.0,4.0,141829.0,73,1.0,4,1
5853,3.0,12400,3967,['religion'],263,1.0,5.0,41515.0,73,0.0,2,0
5854,4.0,1501,3971,['politics'],157,1.0,4.0,257469.0,73,0.0,3,0
5857,5.0,1720,3994,['politics'],12,1.0,5.0,364500.0,73,1.0,5,1
5858,5.0,2687,3995,['politics'],12,1.0,5.0,283298.0,73,1.0,5,1
5859,3.0,6229,4356,['fashion'],12,1.0,5.0,201688.0,73,1.0,4,1
5862,4.0,1814,4361,['fashion'],8,1.0,5.0,190593.0,73,1.0,4,1
5863,4.0,7233,4363,['fashion'],8174,1.0,4.0,210406.0,73,1.0,4,1
5864,4.0,2670,4368,['fashion'],8174,1.0,4.0,131922.0,73,1.0,4,1
5865,3.0,5135,4369,['fashion'],8174,1.0,4.0,142813.0,73,1.0,4,1
5866,4.0,7095,4371,['fashion'],17,1.0,4.0,124516.0,73,1.0,4,1
5867,4.0,1748,4373,['fashion'],8174,1.0,5.0,329517.0,73,1.0,4,1
5868,4.0,5141,4376,['politics'],17,1.0,4.0,429609.0,73,1.0,4,1
5870,4.0,5115,4383,['books'],3,1.0,4.0,713328.0,73,1.0,4,1
5871,5.0,62,4712,['books'],8183,1.0,4.0,234859.0,73,1.0,5,1
5872,4.0,3111,4713,['society'],8183,1.0,5.0,113798.0,73,1.0,4,1
5873,4.0,2861,4714,['society'],2610,1.0,4.0,130500.0,73,0.0,3,0
5874,1.0,1798,4716,['society'],3982,1.0,1.0,5734.0,73,0.0,1,0
5875,2.0,1437,4717,['entertainment'],3982,1.0,1.0,8703.0,73,0.0,2,0
5877,2.0,2033,4719,['entertainment'],1761,1.0,3.0,4438.0,73,0.0,1,0
5880,2.0,5029,4722,['books'],224,1.0,4.0,48766.0,73,0.0,3,0
5882,4.0,1922,4732,['books'],8183,1.0,4.0,37859.0,73,1.0,4,1
